year_key,decimaldate,Qm3_s,d,ID
1991,1991.84234018265,363.33834139996,1,20-3
1992,1992.92322024894,744.015863302091,1,20-3
1993,1993.86417808219,201.478527566667,1,20-3
1995,1995.36009703196,337.724485488639,1,20-3
1997,1997.86643835616,318.015381,1,20-3
1998,1998.81872146119,382.817902,1,20-3
1999,1999.72716894977,311.623169,1,20-3
2000,2000.89025500911,566.987793,1,20-3
2001,2001.77363013699,625.038269,1,20-3
2002,2002.33299086758,340.323883,1,20-3
2003,2003.36643835616,313.203247,1,20-3
2004,2004.76320582878,325.812073,1,20-3
2005,2005.84429223744,429.407318,1,20-3
2006,2006.90365296804,380.772095,1,20-3
2007,2007.92191780822,189.776764,1,20-3
2008,2008.0441712204,547.678284,1,20-3
2009,2009.8446347032,383.206879,1,20-3
2010,2010.76689497717,486.039612,1,20-3
2011,2011.71780821918,344.618805,1,20-3
2012,2012.84289617486,259.509369,1,20-3
2013,2013.98173515982,444.047119,1,20-3
2014,2014.68744292237,565.208618,1,20-3
2015,2015.70707762557,686.678406,1,20-3
2016,2016.10758196721,334.551239,1,20-3
2017,2017.75182648402,1194.789917,1,20-3
2018,2018.86712328767,332.29126,1,20-3
2019,2019.89611872146,353.061096,1,20-3
2020,2020.87795992714,439.415253,1,20-3
2021,2021.75753424658,383.474457,1,20-3
2022,2022.91164383562,564.242065,1,20-3
2023,2023.84646118721,566.034424,1,20-3
1991,1991.04886605784,28.044628,1,200-4
1993,1993.83323439878,36.531944200001,1,200-4
1994,1994.76837328767,39.7464404674171,1,200-4
1995,1995.64240487062,50.6687876916713,1,200-4
1996,1996.43964404979,38.8833236964898,1,200-4
1998,1998.3320281583,31.5791618709224,1,200-4
1999,1999.39406392694,27.446747,1,200-4
2000,2000.38570127505,41.35976,1,200-4
2002,2002.31061643836,36.775681,1,200-4
2003,2003.85148401826,49.156288,1,200-4
2004,2004.69387522769,51.986511,1,200-4
2005,2005.79383561644,46.591225,1,200-4
2006,2006.97397260274,47.222862,1,200-4
2008,2008.40972222222,40.30072,1,200-4
2009,2009.36118721461,38.677467,1,200-4
2010,2010.37716894977,42.813183,1,200-4
2011,2011.87648401827,42.264942,1,200-4
2013,2013.39600456621,32.396599,1,200-4
2014,2014.3848173516,33.289791,1,200-4
2015,2015.79657534247,43.618286,1,200-4
2016,2016.35507741348,30.35149,1,200-4
2017,2017.44086757991,29.061586,1,200-4
2018,2018.35878995434,38.618916,1,200-4
2019,2019.30947488584,34.769012,1,200-4
2020,2020.41962659381,58.529629,1,200-4
2021,2021.42488584475,33.044773,1,200-4
2022,2022.225,28.912268,1,200-4
2023,2023.36974885845,45.251545,1,200-4
