"OBJECTID";"Shape";"vassdragNr";"navnNedbf";"arealEnh";"elvHierark";"vassOmr";"P1_Id";"klimaRegion";"region";"QNormal6190_mmAar";"QNormal6190_lskm2";"heightMin";"height10";"height20";"height30";"height40";"height50";"height60";"height70";"height80";"height90";"heightMax";"sjoPro";"brePro";"skoPro";"jbrukPro";"myrPro";"snaufjellPro";"urbanPro";"annetPro";"neddemtAreal_km2";"sumArealMagHRV";"sumArealMagNatVst";"antMag";"antMagIkkeDigNatVst";"tillopAktuelt";"effsjoPro";"effsjoTillop";"feltLeng_km";"elveLengde";"sumElvLengde";"feltLengdTillop";"gradElv";"grad1085";"drenTetthet";"tamSommer";"tamVinter";"rrSommer";"rrVinter";"tamJuli";"tamAugust";"tamAar";"rrAar";"rrJuni_mm";"rrJuli_mm";"qttMai_mm";"qttJuni_mm";"qttNovember_mm";"qttAarMax4dogn_mm";"tamFebruar";"tamMars";"elvenavn";"slopeMean";"leirProsent";"Shape_Length";"Shape_Area";"Ap (km)";"P_Sep (mm)";"qtt_Apr (mm)"
523;"Polygon";"236.A2Z";"Doaresjåkka";40.37;"Doaresjåkka/Kongsfjordvassdraget";236;47979;"Finnmark";"Finnmark";1053.671579;33.407469;42;214;286;330;350;362;379;395;415;442;502;2.207704;0;0.359178;0;1.732413;95.058212;0;0.512447;0;0;0;0;0;0;0.076725;-999;12.653813;13.91511;51.204781;-999;28.859995;27.787539;1.424599;5.378871;-4.974511;273.995983;379.074177;8.451052;7.901158;-0.660602;653.07016;44.614477;54.67525;222.955201;179.913299;7.877017;62.914648;-10.105886;-7.900154;"Doaresjåkka";5.425335;0;38649.77907;40373259.25;1051.35410648177;68.0192988839923;16.2136098450421
224;"Polygon";"236.5Z";"Stuorralæksi";72.16;"Stuorralæksi";236;48021;"Finnmark";"Finnmark";1131.063803;35.861249;2;262;294;325;354;377;396;411;425;437;503;2.574141;0;0.071023;0;1.396203;94.781562;0;0.168896;0;0;0;0;0;0;0.070046;-999;20.137433;22.65882;60.643763;-999;19.065424;19.300799;0.906629;5.262333;-4.624363;263.149248;359.245493;8.255677;7.796775;-0.504906;622.394741;42.55783;53.300307;213.216464;165.962324;8.1478;61.583034;-9.719349;-7.589878;"Stuorralæks";5.529791;0;56515.26693;72157593.93;1275.62675559737;66.4755928191349;NA
425;"Polygon";"068.7Z";"Nordgulelva";21;"Nordgulelva";68;51161;"Vest";"Vest";3950.584627;125.256329;1;116;184;281;390;465;514;549;582;617;720;4.309524;0;20.190476;2.613095;0.035714;50.392857;0;22.306548;0;0;0;0;0;0;0.911041;-999;4.743523;7.27297;30.870391;-999;69.167067;64.164525;1.788206;9.198109;2.061915;944.941107;1790.405493;10.724852;11.03742;5.035329;2735.3466;154.609797;171.842125;399.389876;273.710594;298.186549;150.524302;-2.788535;-1.098364;"Nordgulelv";21.197181;0;24906.44101;21003571.15;842.767601179846;369.91481850298;226.776019355313
451;"Polygon";"072.3Z";"Storelvi";23.16;"Storelvi";72;51207;"Vest";"Vest";1235.310727;39.166478;6;712;965;1082;1156;1214;1278;1344;1429;1537;1807;0.283355;2.355894;11.118307;0.458765;0;79.798143;0;5.982837;0;0;0;0;0;0;0.009598;-999;6.518129;8.68228;39.64092;-999;160.837937;154.18377;1.763651;4.917094;-2.513248;365.331148;506.067555;6.64973;7.039393;0.582728;871.398703;62.536373;81.915074;197.43066;305.10061;25.144355;78.185589;-8.83513;-7.40335;"Storelv";24.601587;0;21264.51543;23157358.17;1089.01414880471;142.845610127977;15.2301280449669
214;"Polygon";"025.1Z";"Ellebekken";5.11;"Ellebekken";25;52713;"Sor";"Sor";1140.802886;36.170034;3;80;98;108;122;147;172;196;216;232;303;4.219667;0;70.193249;6.201076;4.452055;11.142368;0;3.779354;0;0;0;0;0;0;2.006166;-999;3.577552;5.18364;9.270044;-999;33.075214;19.805902;2.208765;11.675928;2.67503;537.789423;884.855641;13.445414;13.742294;6.425404;1422.645063;79.887697;93.80837;87.005189;83.427514;192.167379;85.481658;-0.926114;0.7491;"Ellebekke";12.735644;0;12842.88381;5108927.114;401.209687795186;166.656959064991;87.1052333584418
1883;"Polygon";"020.223Z";"Vallesverdelva";12.3;"Vallesverdelva";20;49751;"Sor";"Sor";956.153568;30.315586;2;66;90;107;116;123;133;140;148;157;205;3.35874;0;91.895325;1.189024;2.957317;0;0.035569;0.447154;0;0;0;0;0;0;1.713066;-999;8.036233;9.384107;20.159216;-999;15.283287;12.787578;2.012967;12.639385;1.597455;477.398819;750.610982;14.942021;14.441967;6.198259;1228.009801;75.945185;88.800597;110.42789;82.085311;161.59299;85.036421;-2.611061;-0.146117;"Vallesverdelv";10.616648;2.444106;27692.97169;12298057.47;429.978071742721;141.110983202051;149.036684142635
599;"Polygon";"108.11Z";"Sandblåstelva";14;"Sandblåstelva";108;62835;"Midt";"Midt";1607.463507;50.965869;1;34;113;134;157;206;271;342;418;478;762;3.142857;0;25.964286;6.120536;17.575893;12.839286;0;34.241071;0;0;0;0;0;0;1.133006;-999;6.023424;6.988496;24.610938;-999;59.437679;23.085557;1.986968;10.225039;2.32843;619.173431;1194.210087;11.697603;12.06922;5.618684;1813.383518;91.307191;125.49903;161.877874;100.229369;173.29478;104.043327;-1.375689;-0.021791;"Sandblåstelv";13.181959;0;17870.70023;13998907.25;783.344081325446;231.401645130204;155.823116435719
1085;"Polygon";"028.3AZ";"Tverråna";29.65;"Tverråna/Hååna";28;29133;"Sor";"Sor";1253.244884;39.735095;17;36;53;69;91;107;122;149;169;200;274;0.056914;0;6.555649;39.517285;0.611298;44.784992;0.472175;8.024874;0;0;0;0;0;0;0.000574;-999;9.076986;11.368488;26.806898;-999;16.342542;17.123355;0.910041;11.630107;3.302382;639.726133;973.332157;13.168321;13.58705;6.772268;1613.05829;92.74603;117.323671;89.764736;97.321689;192.791949;89.52138;-0.19533;1.440279;"Tverråna";3.313311;0;27101.21162;29652139.91;1094.12598688555;192.338926099649;82.3741260494989
1880;"Polygon";"019.J22Z";"elv i Vegardalen";28.55;"elv i Vegardalen/Arendalsvassdraget";19;24733;"Sor";"Sor";1397.59408;44.311797;756;792;834;908;1006;1072;1115;1159;1213;1319;1462;6.806042;0;31.390105;0;3.509194;55.680823;0;2.469352;0;0;0;0;0;0;2.791542;-999;9.904852;-9999;-9999;-999;-9999;-9999;-9999;6.033849;-3.197852;484.217729;644.767;8.086683;8.931651;0.64869;1128.984729;71.971812;76.851252;334.38464;285.005138;23.916855;86.309398;-8.340498;-6.648699;"elv i Vegardalen";16.445693;0;30352.4668;28554635.78;940.768207507008;114.656526761759;32.4070916789824
1746;"Polygon";"012.EF6Z";"Skjenangselvi";28.48;"Skjenangselvi/Randselva/Drammensvassdraget";12;51101;"Ost";"Ost";397.535128;12.604158;470;806;838;869;901;927;959;999;1036;1069;1161;3.118416;0;68.451545;0.089975;6.131496;16.456724;0.02414;5.74526;0;0;0;0;0;0;0.224425;-999;8.825193;11.43179;33.600402;-999;37.789358;36.972921;1.366753;6.873404;-5.896415;375.427432;311.845373;9.368864;9.518058;-0.575657;687.272805;71.250693;80.798195;250.430562;84.309113;8.046424;68.118944;-9.530267;-6.951183;"Skjenangselvi";9.363007;0;29877.6067;28482381.31;953.301969617592;71.2505175500888;62.5652816272965
1523;"Polygon";"159.811Z";"Ågelva";6.23;"Ågelva";159;57309;"Nord";"Nord";1935.602829;61.369779;7;34;60;83;107;161;239;372;484;597;835;3.641653;0;59.480337;2.096709;2.437801;30.497592;0;1.845907;0;0;0;0;0;0;2.703609;-999;3.393391;3.985;14.340973;-999;48.868256;13.048934;2.5924;8.955967;0.278295;606.930632;969.198863;11.118201;11.013985;3.893992;1576.129494;102.090142;144.920426;251.827483;166.157151;169.462216;132.161316;-3.208828;-2.095271;"Ågelv";19.412899;0;11583.439;6229992.841;537.836202277118;228.311169795836;NA
128;"Polygon";"013.AZ";"Vesleelva";45.56;"Vesleelva/Sandevassdraget";13;6147;"Ost";"Ost";661.622143;20.97724;3;17;55;109;171;224;279;362;442;477;571;1.620116;0;76.856069;16.950176;1.611885;0.049385;0.524034;2.343064;0;0;0;0;0;0;0.124937;-999;11.830311;17.927808;74.006511;-999;27.392082;32.20323;1.740359;12.563217;-0.782298;398.795392;497.102462;15.215684;14.20214;4.778334;895.897853;69.38982;83.139567;151.686553;76.321067;76.790634;76.205899;-5.752861;-2.156023;"Vesleelva";8.670648;27.204511;45141.04265;45560503.84;1009.29223528841;107.286412929132;173.066271697053
617;"Polygon";"212.HGCZ";"Buoidesjåkka";21.31;"Buoidesjåkka/Suolujåkka ø/Suoppatjohka/Altavassdraget";212;42905;"Finnmark";"Finnmark";312;9.8922;374;383;389;396;405;417;432;446;461;475;509;9.798803;0;56.041764;0;15.60007;12.652511;0;5.889254;0;0;0;0;0;0;4.112449;-999;9.749251;11.49929;9.97773;-999;4.525497;2.087085;0.848769;6.58548;-10.8236;237.241789;121.173119;10.888454;9.43477;-3.569817;358.414908;40.847497;73.000346;109.713807;47.942803;1.970942;48.607216;-15.915743;-12.187857;"Buoidesjåkka";3.590982;0;29173.01043;21306846.06;730.361582491331;44.5605677914821;11.6047016495058
217;"Polygon";"131.6Z";"Tømmerdalselva";16.32;"Tømmerdalselva";131;18763;"Midt";"Midt";1522.398225;48.268809;3;219;240;261;280;305;337;364;399;446;551;1.811428;0;53.12883;1.164216;23.648131;17.210478;0;3.033088;0;0;0;0;0;0;0.777552;-999;6.678271;10.65905;22.375276;-999;41.936195;28.020008;1.522243;10.164921;0.169338;487.403665;919.45086;12.037866;11.894906;4.334164;1406.854525;71.146728;84.43256;181.523409;79.312482;107.48211;91.53742;-3.741741;-1.932983;"Tømmerdalselv";9.058574;0.149357;22671.21019;16324202.1;720.041054768156;160.518174949599;211.516810598549
898;"Polygon";"019.D2Z";"Haugedøl";34.88;"Haugedøl/Arendalsvassdraget";19;24431;"Sor";"Sor";945.315977;29.971971;152;286;376;425;442;455;471;490;510;542;665;4.26283;0;83.247921;0;8.486239;0.65582;0;3.196674;0;0;0;0;0;0;0.5503;-999;11.33467;15.009503;43.558949;-999;25.27199;21.053329;1.601989;10.846083;-1.15611;486.227907;614.997872;13.373329;12.977993;3.844804;1101.225779;71.369028;94.201302;215.159146;76.978733;92.799897;85.115031;-5.933102;-2.903434;"Haugedøl";10.496593;0;36553.53951;34881737.62;954.264295247358;126.355576755936;173.853682144069
181;"Polygon";"125.3Z";"elv fra Nesjovatnet";4.3;"elv fra Nesjovatnet";125;17819;"Midt";"Midt";666.372235;21.127845;4;76;87;96;101;109;117;127;146;179;234;3.430233;0;62.994186;27.514535;1.104651;0;0;4.840116;0;0;0;0;0;0;3.115349;-999;5.532481;5.56561;6.12681;-999;22.696524;15.332252;1.848371;11.223617;0.10396;407.022093;520.180054;13.288865;12.899482;4.73715;927.202147;60.437078;79.829195;54.769534;63.754312;66.763782;58.841967;-3.150396;-0.987538;"elv fra Nesjovatne";11.130905;45.377907;15046.08937;4298015.947;285.656680659802;109.529575925885;85.6691532090549
476;"Polygon";"075.3Z";"Feigedalselvi";49.07;"Feigedalselvi";75;50153;"Vest";"Vest";1413.076809;44.802689;5;955;1098;1178;1235;1288;1332;1370;1406;1451;1594;5.541828;0;5.279448;0.016558;0.592266;87.199409;0;1.277512;0;0;0;0;0;0;1.250853;-999;13.310204;18.44998;40.014164;-999;80.371903;56.80223;1.077712;4.723156;-3.12013;493.339533;734.776121;6.385271;6.804971;0.147906;1228.115653;60.176205;76.902016;235.133228;359.784436;14.281565;78.952699;-9.352075;-7.80439;"Feigedalselv";16.408177;0;39170.46793;49069380.22;1252.71365934208;118.280552748266;11.7823486966525
790;"Polygon";"014.BAZ";"Tveiteelva";40.15;"Tveiteelva/Bjunebekken/Aulivassdraget";14;6223;"Ost";"Ost";444.86115;14.104666;9;19;39;55;61;70;78;81;90;99;160;0.02335;0;52.999689;43.457347;0.00467;0;1.407223;2.110834;0;0;0;0;0;0;0.000309;-999;10.425193;16.599793;53.607999;-999;5.452477;5.060304;1.338585;13.487714;0.702308;424.418167;576.718169;16.092383;15.128888;6.029561;1001.136336;62.783799;78.820249;78.000333;67.520916;100.125121;72.922076;-4.310554;-0.869748;"Tveiteelva";4.654758;56.614259;35896.75295;40152105.54;1118.54422018123;103.195540644182;146.869947080329
995;"Polygon";"152.BAZ";"Almdalselva";64.64;"Almdalselva/Herringelva/Fusta";152;9347;"Midt";"Midt";2304.637525;73.070308;74;386;516;588;646;684;719;761;800;861;1111;2.990602;0.000967;11.696511;0.069616;2.333114;76.014271;0;6.537167;0;0;0;0;0;0;0.134723;-999;12.197353;15.36279;181.499834;-999;48.568001;52.247454;3.183215;6.197034;-5.371001;618.325302;1242.637655;8.749738;8.85426;-0.550986;1860.962957;73.12954;99.136171;387.781225;440.60375;51.891903;102.792413;-8.492926;-6.4677;"Almdalselva";13.000812;0;38688.43722;64642553.47;1671.46310919887;163.661733668239;39.7894170350877
1019;"Polygon";"024.81Z";"Frøyslandsbekken";12.2;"Frøyslandsbekken";24;52463;"Sor";"Sor";913.212449;28.954104;1;7;9;17;36;47;74;98;123;181;264;0.199795;0;43.714139;31.02459;3.227459;4.856557;2.658811;14.318648;0;0;0;0;0;0;0.015883;-999;8.828272;11.088148;24.52266;-999;21.183881;18.758769;2.029016;12.055345;3.148532;486.240036;750.093703;13.816895;14.157217;6.859704;1236.33374;71.573313;83.03307;83.431984;82.098095;171.378204;77.751947;-0.333459;1.261011;"Frøyslandsbekke";6.498506;0;25319.7671;12196535.48;482.27186563431;146.872320752395;75.9561128114399
665;"Polygon";"117.31Z";"Langvasselva";7.18;"Langvasselva";117;60245;"Midt";"Midt";900.923913;28.564487;2;34;54;63;73;83;97;124;164;197;313;5.614554;0;58.748259;0.64415;6.206476;0.844359;0;27.985724;0;0;0;0;0;0;2.523438;-999;5.312303;6.2424;4.47337;-999;30.401769;18.582596;1.056628;10.193332;1.650787;475.098196;872.353615;11.822922;12.18667;5.21018;1347.451811;68.163388;100.746423;64.87293;71.531071;121.774606;77.181304;-0.765241;0.414603;"Langvasselv";10.056481;10.376045;15735.56381;7181237.362;422.512159896889;157.516817200859;129.546589766947
140;"Polygon";"223.2Z";"Cinadatjåkka";20.13;"Cinadatjåkka";223;46079;"Finnmark";"Finnmark";533.608999;16.918484;1;88;162;237;272;285;303;324;354;390;465;1.956036;0;56.16617;0.915922;5.439642;34.963363;0;0.540238;0;0;0;0;0;0;0.073289;-999;9.727477;11.048735;19.145499;-999;33.764951;31.496818;1.001689;7.166204;-4.982786;233.501392;292.281028;10.705579;9.602754;0.079293;525.78242;37.405721;54.632006;164.63692;50.823395;12.98874;55.24632;-11.244078;-8.960289;"Cinadatjåkk";5.649837;1.471684;30815.75485;20128791.06;653.198052630265;48.1552729183184;NA
2077;"Polygon";"045.31DZ";"Återstadbekken";5.11;"Återstadbekken/Storelva";45;65945;"Vest";"Vest";3427.799559;108.681026;320;421;470;530;591;696;783;843;913;1000;1096;2.385029;0;28.46135;0;2.715264;57.632094;0;8.696184;0;0;0;0;0;0;1.278281;-999;3.093318;4.505967;12.218625;-999;155.003359;179.317786;2.849739;7.747217;0.802282;1101.676713;2042.788657;9.439919;9.375678;3.696005;3144.46537;143.454988;156.144156;404.72572;363.509379;200.037165;132.782417;-4.663171;-3.35243;"Återstadbekken";19.426199;0;10888.69569;5106740.562;468.994699290389;284.207215833571;114.98103576467
983;"Polygon";"022.ABZ";"bekk fra Krossen";14.22;"bekk fra Krossen/Høyeåna/Mandalselva";22;51807;"Sor";"Sor";1072.547616;34.005949;116;203;216;223;235;247;257;265;275;287;328;5.621484;0;76.318565;0.734001;14.908579;1.51635;0;0.914205;0;0;0;0;0;0;34.274899;-999;5.30633;6.483709;20.270583;-999;25.254064;22.826441;2.020524;11.804415;1.712172;591.287581;1010.819608;13.934591;13.517754;5.917273;1602.107189;88.199189;100.020556;164.771973;96.729999;201.182949;102.011909;-2.910765;-0.57808;"bekk fra Krossen";7.59841;0;24802.03337;14224596.02;573.525396576694;175.960420697948;219.598508040666
1635;"Polygon";"196.DF3Z";"bekk fra Altevasshøgda";3.19;"bekk fra Altevasshøgda/Divielva/Målselvvassdraget";196;62119;"Nord";"Nord";610.324393;19.350805;563;590;600;604;614;632;665;697;726;744;772;1.606583;0;23.981191;0;4.231975;65.242947;0;4.858934;0;0;0;0;0;0;1.104854;-999;3.147678;3.123329;3.002051;-999;36.720434;20.490957;1.041089;5.859855;-8.168721;240.171842;282.901832;9.264077;8.745809;-2.323481;523.073675;35.544528;64.778488;170.016815;50.977368;6.288202;55.11433;-13.577917;-10.290174;"bekk fra Altevasshøgda";6.10063;0;9289.844113;3191714.222;382.933378688622;39.6466677471874;38.6197557837013
851;"Polygon";"016.G3Z";"Skjerva";103.02;"Skjerva/Skiensvassdraget";16;369;"Sor";"Sor";661.499457;20.97335;199;577;669;758;797;830;881;971;1081;1160;1384;2.402446;0;64.428024;1.107188;7.971753;22.948821;0.013347;0.821442;0;0;0;0;0;0;0.081991;-999;32.552733;40.074067;188.056767;-999;25.278193;24.953794;2.031296;7.151226;-4.913511;390.922124;362.239831;9.57431;9.795191;0.113463;753.161955;72.248238;87.422861;253.902746;102.559681;19.739941;69.808149;-8.503865;-6.007953;"Skjerva";11.461362;0;86992.85731;103019335.3;1183.94341866299;86.3492979290714;79.9713314409897
1449;"Polygon";"137.521Z";"Austerelva";24.14;"Austerelva";137;60505;"Midt";"Midt";1339.93581;42.483697;1;152;187;221;255;285;318;349;381;424;565;1.682891;0;51.165079;0.033658;6.503728;34.434548;0;6.154205;0;0;0;0;0;0;0.094304;-999;7.341952;8.98888;51.991938;-999;47.733422;37.527849;2.365934;9.216809;-0.190565;503.931553;955.048371;11.128863;11.207079;3.729174;1458.979923;67.782759;86.487373;124.683566;75.617769;115.191529;77.040135;-3.639432;-1.96699;"Austerelv";16.538311;3.23633;26118.01521;24135969.76;912.587598419627;148.317777979092;187.164206247531
586;"Polygon";"212.B1AZ";"Årvusjåkka";22.8;"Årvusjåkka/Gargiaelva/Altavassdraget";212;42595;"Finnmark";"Finnmark";437.26023;13.863672;115;298;367;394;402;416;434;463;490;515;588;8.026316;0;30.260417;0.068531;2.776864;46.197917;0;12.689145;0;0;0;0;0;0;2.920413;-999;9.107449;12.03821;25.007223;-999;30.445556;30.680087;1.618128;6.544498;-8.300128;235.098169;204.556549;10.441949;9.282938;-2.114867;439.654718;39.659476;60.708411;174.395925;58.987079;5.545657;55.941185;-13.336971;-10.762014;"Årvusjåkka";7.635444;0;27982.89097;22803866.83;814.921762509912;42.8976584833683;29.9977669782689
615;"Polygon";"109.BBZ";"Geitåa";68.07;"Geitåa/Grøva/Driva";109;40129;"Midt";"Midt";1232.155715;39.066446;730;1119;1236;1274;1323;1366;1408;1453;1506;1582;1869;1.909799;0.315851;4.709307;0;0.527031;91.488541;0;0.962245;0;0;0;0;0;0;0.138269;-999;12.550151;14.931639;70.25079;-999;46.791247;38.754398;1.154087;3.075177;-4.646523;476.921209;861.893896;4.475432;6.298048;-1.429148;1338.815105;53.307752;79.718479;232.867279;342.276066;5.335848;81.599354;-9.796192;-8.166045;"Geitåa";14.535017;0;40897.10397;68065378.89;1664.30803833979;83.5653059013847;6.44145038053983
442;"Polygon";"071.1Z";"Feioselvi";75.05;"Feioselvi";71;28255;"Vest";"Vest";1673.613836;53.063216;10;415;583;694;785;927;1057;1185;1318;1462;1635;0.868588;2.213524;39.795137;1.561459;0.771985;48.80996;0;5.9502;0;0;0;0;0;0;0.024313;-999;13.219501;14.984082;107.276926;-999;90.629507;77.860402;1.484469;7.419187;-0.386607;385.853698;657.202416;9.215749;9.158132;2.865808;1043.056114;74.304031;87.899088;241.411212;313.172828;60.982769;88.859417;-7.158644;-5.596547;"Feioselv";22.411962;0;44432.07119;75045922.98;1689.00348245369;172.418308769921;NA
1696;"Polygon";"012.BC1Z";"Åmotelva";34.64;"Åmotelva/Simoa/Drammensvassdraget";12;11207;"Ost";"Ost";642.185634;20.36099;156;420;508;620;676;710;745;778;876;1028;1411;3.309036;0;71.875;0.059541;13.008805;11.32181;0.009021;0.438438;0;0;0;0;0;0;1.013995;-999;15.034181;19.46668;48.426194;-999;57.100132;47.054762;1.616742;8.132601;-4.255546;420.213907;386.569236;10.661132;10.436914;0.906182;806.783142;75.387704;90.105848;239.69861;96.271944;24.823737;72.579342;-8.144737;-5.143642;"Åmotelva";10.079149;0.330182;42956.41317;34640932.84;806.420515214481;90.3152919324588;109.600106642361
332;"Polygon";"046.2Z";"Furebergselva";30.03;"Furebergselva";46;31839;"Bre-Sor";"Vest";3429.046082;108.720548;6;528;644;799;939;1022;1125;1219;1295;1392;1620;3.60681;13.076507;13.836164;0;0.457875;67.168248;0;1.750333;0;0;0;0;0;0;0.261529;-999;11.032868;10.969549;40.4055;-999;123.18829;80.70827;1.578274;6.506022;0.014412;978.243377;1732.907028;8.299389;8.282478;2.71925;2711.150406;126.007031;139.491636;282.230466;469.238809;100.886953;117.04169;-6.65737;-5.600448;"Furebergselv";22.984415;0;31602.64974;30030039.52;950.23802648839;260.881620340806;56.22040997087
1503;"Polygon";"156.BB1Z";"Vestre storbekken";6.96;"Vestre storbekken/Plura/Ranavassdraget";156;61161;"Midt";"Midt";1082.101879;34.308874;319;470;566;639;707;763;796;836;855;878;930;1.984555;0;26.293103;0.440014;0.00898;63.990661;0;7.147989;0;0;0;0;0;0;0.121718;-999;6.957344;7.053688;11.110936;-999;77.268798;75.610564;1.909502;6.095225;-6.475229;396.849564;676.354338;8.716447;8.803537;-1.23754;1073.203902;51.840622;89.011341;296.29263;381.650461;25.402455;92.402572;-9.943729;-7.764948;"Vestre storbekken";10.586233;0;17193.17633;6957723.412;404.679349510931;112.98106638958;33.0588148453332
691;"Polygon";"002.LAZ";"Hira";140.07;"Hira/Atna/Glommavassdraget";2;2569;"Ost";"Ost";505.889257;16.039609;371;685;743;797;833;880;943;1015;1084;1162;1432;0.678232;0;57.328479;0.360088;10.8361;27.069947;0;3.516992;0;0;0;0;0;0;0.009635;-999;21.72061;31.496717;122.84633;-999;24.902913;19.938586;0.902323;6.752199;-6.64051;326.220097;225.464936;9.112705;9.391818;-1.060214;551.685033;66.998761;78.101982;179.190971;77.273773;6.982585;59.647005;-10.707873;-7.724049;"Hira";6.991796;0;83375.66567;140067872.8;1680.69617417908;63.3737011477197;50.2097708574327
1301;"Polygon";"196.H1Z";"Harvesjåkka";49.28;"Harvesjåkka/Målselvvassdraget";196;47407;"Nord";"Nord";792.097081;25.114048;680;704;733;815;863;899;932;963;999;1036;1137;4.109172;0;0;0;1.802202;93.89585;0;0;0;0;0;0;0;0;1.377864;-999;9.618695;14.519146;52.680628;-999;24.243851;22.866359;1.380463;4.028117;-9.50415;247.9459;487.889799;7.502363;7.063245;-3.865705;735.835699;37.536156;65.049824;195.360567;72.302479;3.096347;58.893194;-15.168502;-12.058423;"Harvesjåkka";8.124767;0;38477.0986;49284197.52;1292.99599759135;42.8131376758561;17.9862621482534
664;"Polygon";"002.H2Z";"Tverråa";40.14;"Tverråa/Glommavassdraget";2;2453;"Ost";"Ost";302.860031;9.602411;160;205;245;275;288;306;326;348;372;421;605;1.690957;0;83.898543;7.550137;6.524041;0;0;0.108994;0;0;0;0;0;0;0.71047;-999;12.116121;18.742298;39.258428;-999;18.846141;13.516663;1.058341;11.429752;-3.490896;348.467205;316.935621;14.025888;13.234893;2.72604;665.402826;67.292517;74.980377;85.298102;71.124777;35.763619;50.971159;-8.669407;-4.042497;"Tverråa";4.698883;0;40448.27769;40136313.11;992.287321037539;71.4539684738474;135.95855493472
117;"Polygon";"113.8Z";"Aurelva";35.29;"Aurelva";113;41561;"Midt";"Midt";1515.19544;48.040439;12;125;176;225;285;338;394;464;518;579;776;2.778762;0;49.112709;1.95877;5.495537;32.688084;0.387858;7.172712;0;0.369;0.369;1;1;0;0.299161;-999;10.962214;-9999;-9999;-999;-9999;-9999;-9999;9.041412;0.249354;640.942356;1156.201132;10.777575;11.017409;3.912712;1797.143488;89.003876;128.637837;267.629146;115.664548;114.844022;96.663094;-3.404011;-1.86643;"Aurelv";15.854838;0.377232;31293.88504;35285891.29;1127.565057589;194.306606619081;193.701775392527
960;"Polygon";"148.42Z";"Lislbørjeelva";5.1;"Lislbørjeelva";148;56543;"Midt";"Midt";2536.672638;80.42716;1;146;260;376;481;581;641;665;690;723;801;0.67402;0;23.79902;0;0;70.759804;0;4.595588;0;0;0;0;0;0;0.026009;-999;2.715273;3.31907;9.511167;-999;0.048206;-244.245125;1.864935;7.831002;-1.309736;600.996403;1099.673788;9.997907;9.905955;2.498905;1700.670191;83.396407;113.663608;381.216837;240.070421;106.819983;103.063436;-6.702489;-4.863799;"Lislbørjeelv";26.531493;0;11016.72071;5096791.903;467.223577488803;187.4703406875;112.871042879868
710;"Polygon";"122.A2Z";"Langbekken";10.96;"Langbekken/Gaula";122;63323;"Midt";"Midt";562.43647;17.832482;4;18;24;40;69;112;166;263;350;497;670;0.039918;0;45.141423;39.398951;2.395073;5.388914;2.868385;4.807254;0;0;0;0;0;0;3.7e-05;-999;5.385942;10.84248;17.263622;-999;55.911563;47.221669;1.580612;10.361641;0.046752;352.165716;457.556535;12.354161;12.123492;4.344623;809.722252;64.888155;87.155994;93.884556;71.346655;66.150731;60.206749;-3.602376;-1.563498;"Langbekken";10.26291;53.421533;18435.67835;10962643.73;594.642818188317;110.005321071096;123.625366009065
413;"Polygon";"169.5Z";"Skjelvereidelva";18.33;"Skjelvereidelva";169;57383;"Nord";"Nord";1703.442119;54.008945;1;19;34;52;69;99;143;205;273;378;765;1.350245;0;56.713721;4.534915;13.768412;8.01623;0;15.306192;0;0;0;0;0;0;0.233668;-999;5.941514;9.00574;22.770485;-999;31.60984;17.9145;1.323693;9.509707;-0.040124;503.476291;913.411978;12.029699;11.666553;3.938972;1416.888268;72.355408;102.31783;148.039655;83.250774;102.220134;85.037088;-3.557952;-2.498767;"Skjelvereidelv";15.620673;9.468767;17921.53335;18326940.86;1008.34155127774;133.280138524303;125.760364123528
202;"Polygon";"129.1Z";"elv fra Prisringvatnet";21.66;"elv fra Prisringvatnet";129;18613;"Midt";"Midt";853.425614;27.058517;1;54;67;76;84;96;113;135;166;205;267;2.048707;0;63.634003;24.789358;7.418629;0;0.011542;2.158356;0;0;0;0;0;0;0.337237;-999;6.12911;9.339356;28.083662;-999;26.05426;22.699639;1.377588;10.93041;-0.776473;386.721167;693.277692;13.0351;12.679354;4.101395;1079.998859;58.769641;78.060518;97.703456;61.870168;106.16066;70.213456;-3.874858;-1.621672;"elv fra Prisringvatne";6.621532;42.31879;31537.10621;21664824.14;686.96296957046;131.441716448202;NA
1224;"Polygon";"185.21Z";"Harhalselva";1.98;"Harhalselva";185;57039;"Nord";"Nord";2144.58575;67.995744;1;17;33;60;101;147;199;265;341;425;620;5.239899;0;49.05303;0;6.818182;26.199495;0;12.815657;0;0;0;0;0;0;1.447658;-999;1.875022;2.07044;2.399196;-999;178.633527;123.645216;1.471063;9.096966;-0.046754;497.303149;993.29731;11.520845;11.449681;3.763129;1490.600459;64.041339;79.431742;238.047665;112.275136;113.798972;90.105296;-3.618718;-2.911933;"Harhalselv";26.093306;0;6656.917369;1980922.805;297.573590721428;132.409177951355;155.098652122295
