"RN","HN","Y_lat","X_long","Y_utm","X_utm","A","C_L","Q_N","R_L","R_G","R_G_1085","A_Glac","A_Agr","A_Bog","A_L","A_For","A_Mount","A_U","A_LE","H_10","H_20","H_30","H_40","H_50","H_60","H_70","H_80","H_90","H_MAX","H_MIN","H_F","Y_G_Lat","X_G_Long","Y_G_UTM","X_G_UTM","O","C_S","R_TL","R_TL_net","P_Jan","P_Feb","P_Mar","P_Apr","P_Mai","P_Jun","P_Jul","P_Aug","P_Sep","P_Oct","P_Nov","P_Dec","P_N","P_Med1Max","P_Med2Max","P_Med3Max","P_Med4Max","P_Med5Max","P_S","T_Jan","T_Feb","T_Mar","T_Apr","T_Mai","T_Jun","T_Jul","T_Aug","T_Sep","T_Oct","T_Nov","T_Dec","T_N","W_Jan","W_Feb","W_Mar","W_Apr","W_Mai","W_Jun","W_Jul","W_Aug","W_Sep","W_Oct","W_Nov","W_Dec","W_N","W_Med1Max","W_Med2Max","W_Med3Max","W_Med4Max","W_Med5Max","Q_N_SN","A_P","D","D_net","M_200_h","M_200_d","M_200_d_SN","QD_fgp","P_summer","P_winter","T_summer","T_winter","W_summer","W_winter"
84,30,61.5178413,6.636447,6849033,55898,34.28999998,6.170000001,106.27,7.330000001,155.31,114.57,46.01,0,0,5,1.28,43.28,0,0.89,911,1008,1125,1125,1305,1357,1421,1501,1589,1648,259,1389,61.50887256,6.676364726,6847782.711,58010.45469,30601.61915,17.84011812,32775.03348,22734.95302,159.4623145,114.5789817,135.139074,72.00722207,65.2243521,87.25916667,102.0119447,119.4439817,209.4035186,206.7036115,181.1604632,196.5414811,1648.936111,45.41805549,65.10416698,88.70555552,107.747222,123.7750005,57.23897944,-8.418512547,-8.405208108,-7.071066315,-4.603854943,0.83740441,4.91595679,6.674047181,6.488545385,2.642990732,-0.356015524,-4.860864211,-7.040185182,-1.599730194,7.770133333,4.531866667,6.616233333,22.01093333,202.7476,473.787,409.1600333,253.1018667,179.5016,124.0491667,30.03023333,11.12986667,1724.436534,69.63012137,64.07831384,37.0590369,50.43855536,78.67470072,2739.550832,1.120528945,955.8190004,663.0199193,18,181,98.99999999,0.604707142857143,96.84762354,177.975061766667,1.20683875133333,-4.40629914,227.903944443833,59.50214445
85,1,61.6433144,5.3756099,6872170,-8660,97.64000005,16.82096915,139.51,22.54000001,44.18,41.57,1.45,0,0.25,12.79,10.01,67.42,0,4.121077115,294,399,527,626,713,779,840,958,1062,1345,8,1337,61.70291717,5.437256465,6878153.637,-4279.969788,61346.49639,19.72422503,157161.4296,109411.141,244.0845,181.8976,205.9281,127.5862333,106.2622667,130.7400333,152.4555,185.1899,323.654,321.641,298.9598,298.1595667,2576.558501,67.62400003,95.3805,120.674,145.171,163.1485,63.35370553,-4.299613978,-4.371633949,-2.739158065,-0.596932222,4.589403226,8.001023333,9.561705376,9.45643871,6.071356667,3.501913978,-0.861332222,-2.98254086,2.110885833,120.7566667,76.109,103.254,141.312,402.8063333,410.0146667,292.5723333,236.8113333,327.213,309.5983333,194.8476667,146.8616667,2762.156999,56.30000095,49.96666759,24.97083368,35.79305635,55.06388959,4528.8921,1.591614944,1609.600882,1120.556544,21.00000001,218,152,0.97705,151.360338883333,278.066077783333,4.71208005966667,-0.490308394,264.461777766667,195.897722233333
85,2,61.565609,5.519805,6862457,-2340,225.6300001,25.9565936,87.85000003,38.8639729,18.60334768,7.376154453,0,1.351216594,2.995501485,12.98253778,36.96233878,37.84098967,0.004155033,5.061885666,123,165,254,346,429,497,559,632,721,1117,43,1074,61.62094388,5.687055023,6867014.473,7650.661348,99422.02325,15.38623109,457600.5221,341484.5233,236.7256197,179.9706488,203.7992478,118.7268141,99.9908407,127.4953982,148.3997782,174.4712387,309.4588053,309.2941886,282.2471091,292.1435546,2482.723244,69.12300903,96.72212396,120.561283,142.4761065,164.370354,56.47125496,-3.211764694,-3.230491238,-1.277914645,1.363883493,6.696316496,10.21055949,11.56717719,11.21546865,7.658443464,4.865998681,0.283965094,-1.937985545,3.683638037,159.6213333,114.1999733,156.1896,207.10564,336.7661,232.0844067,177.6960667,188.9196867,323.7203467,318.1858867,231.8780667,201.44994,2647.817048,63.72052333,58.73246369,31.58619443,42.84962772,69.52947908,3296.940724,2.269416697,2028.101409,1513.471273,20.00000001,191,158,0.901629166666667,145.48055295,268.30665435,6.62924844566667,0.738027627,216.460250016667,224.842591116667
85,4,61.6483955,5.4448709,6872190,-4935,109.68,14.85035208,120.01,19.41200001,48.37214094,47.46205097,3.646973012,0.911743253,0.911743253,5.470459519,24.61706783,51.05762217,0,2.418581994,124,274,388,499,586,650,720,822,1009,1383,6,1377,61.68194745,5.576004329,6874953.843,2235.535906,61546.02328,19.50486173,251164.2082,208334.4941,249.3487768,186.5032722,210.4283484,125.7986849,105.2638535,130.1028137,153.1724768,185.1386542,322.9482265,322.1009789,296.3589302,305.0098778,2592.174895,71.56376153,101.7064215,125.2844035,152.8004591,171.485321,64.75758723,-3.839919106,-3.883176487,-2.104507243,0.288751282,5.546581822,9.013558613,10.47816021,10.26169676,6.791924566,4.109188115,-0.378568804,-2.549780015,2.811159143,143.33128,96.93894,129.8832133,176.66124,381.3010333,320.6085,234.5119733,217.1314867,329.9935067,317.4751133,213.8206067,176.84946,2738.506353,76.5980423,69.40196033,32.27350994,48.63177262,70.85170495,3705.298228,1.782081017,2289.972723,1899.475695,21.00000001,253.0000001,155,0.943873170731707,151.65080525,280.378343733333,5.58070690733333,0.0416113781666666,243.349574433333,213.068151116667
86,1,61.7626801,5.295063,6885996,-10908,32.57999999,7.421912416,143.85,8.5768847,98.5206202,110.8405557,0,0,0,6.138735421,18.41620626,67.52608963,0,6.813177001,79,306,498,639,733,797,865,940,1045,1350,24,1326,61.7415125,5.350639928,6883175.829,-8280.420059,26172.89834,22.67876404,62467.55931,42527.29666,239.2896875,177.8169792,200.0975,126.21125,106.6546875,129.8783333,149.5283333,182.2280208,320.3769792,318.9977083,299.0179167,291.1273958,2541.224791,65.56718748,97.18437505,121.6218749,137.428125,156.584375,59.95912356,-3.799747984,-3.879105347,-2.319341398,-0.267385417,4.807573925,8.133055556,9.69172043,9.648212366,6.371371528,3.869660618,-0.413010417,-2.508205645,2.444566518,127.3419667,81.37963333,109.0423333,136.2704333,382.6419,403.6195,288.0421,233.4028,326.3287333,310.1066333,205.0895,154.8021,2758.067634,86.04444542,79.54444492,44.77407496,59.37407457,92.60370522,4483.797811,1.244799085,1917.359086,1305.319112,21.00000001,222,134,0.958741666666667,149.099687483333,274.437777783333,4.948972577,-0.0598395411666666,258.8365111,200.841427771667
86,4,61.6668053,6.0543251,6869633,27403,55.74,12.07656621,99.08999999,15.1360374,39.24408908,25.63418613,1.794043775,0,3.588087549,7.176175099,3.588087549,73.55579476,0,6.154170748,510,627,703,793,867,928,999,1089,1206,1465,483,982,61.68153354,6.158057166,6870540.305,32940.43171,43299.83182,17.42226856,229111.8153,186536.7154,196.261358,146.3562346,167.8829632,89.13604973,75.71469133,98.8275927,118.5619136,139.7895061,253.8720989,251.8914818,228.960247,243.9850611,2011.239199,55.38333349,80.65925951,103.357407,125.5759255,138.9564826,68.08662136,-6.121969353,-6.090300505,-4.381513329,-1.780997933,3.818100375,7.632726331,9.20074672,8.898948632,5.083567897,2.145597369,-2.565800407,-4.79955196,0.91996282,54.2707,30.5618,41.14116667,93.2751,422.4971,413.6965,247.8513,178.1386667,256.3863333,229.5059,110.5852667,68.8351,2146.744932,149.8430136,135.0000025,59.41828047,86.05269025,139.3215072,3555.87858,1.287302915,4110.366273,3346.55033,18,177.0000001,112,0.895997297297297,114.985452776667,220.221080233333,3.89800179933333,-2.05807615983333,232.766638895,125.024183333333
86,10,61.7194061,5.9212971,6876428,21226,162.1300001,20.86902967,79.96000003,31.65262109,33.17260826,25.69560766,0.616788996,0.616788996,3.700733979,5.551100968,19.12045889,64.14605563,0,1.474364343,392,484,554,632,697,777,859,945,1077,1465,27,1438,61.67094855,6.046233228,6870663.484,26810.64778,79664.53942,17.40578528,682810.7406,594494.3957,215.4473629,160.1265824,182.4368989,97.51582277,82.42814353,107.3053163,127.4900842,150.8885027,276.0399576,274.0141353,250.790169,264.0129327,2188.495908,61.91170902,87.693038,111.238608,133.37405,148.998735,60.2088248,-5.284940777,-5.258470162,-3.421255609,-0.750975377,4.822030756,8.564135721,10.05199538,9.698039333,5.91828199,2.995538989,-1.731680031,-3.979305162,1.801949588,88.61376,54.06024667,75.57180667,135.2066967,418.38131,356.4085433,219.2545267,177.7549467,283.8400467,263.8430567,151.5660533,109.44785,2333.948844,96.49999997,84.74999998,43.00000191,62.20000076,96.65000148,3502.687931,2.035158954,4211.501526,3666.776019,18,172,132.0000001,0.885085365853658,124.6774614,240.07185665,4.82732836733333,-1.22342919216667,230.429638345,158.561835561667
86,12,61.8156395,5.9355502,6886968,23471,23.66000001,6.813409891,119,5.834944202,96.31625955,87.51868898,16.90617075,0,0,3.751056636,12.67962806,59.17159763,0,1.097652707,417,620,781,915,1042,1117,1170,1229,1328,1465,291,1174,61.80013743,5.907641319,6885492.943,21765.3107,26494.03706,23.90918599,52008.41181,43584.25013,200.6816666,149.7466669,166.6034613,90.8446154,74.8629489,94.71884663,111.2405128,136.3196152,253.9997439,253.7546154,239.5700001,248.7544874,2021.097181,53.52499997,80.67884604,101.2403845,120.2653844,135.3461539,59.29754153,-6.239234903,-6.252828577,-4.73441276,-2.56596155,2.787568256,6.388068368,8.074574028,7.964747716,4.339995731,1.646960296,-2.798341878,-4.904565758,0.308880747,49.80626667,27.40896667,38.20833333,64.92996667,296.2262667,443.8976667,344.7806,235.8725,237.5500667,205.8038667,96.91393333,61.57393333,2102.972367,70.81666816,62.33333463,33.10833376,45.90833537,75.05833371,2996.328462,0.893031134,2198.157723,1842.106937,18,167.9999999,104,0.855260606060606,112.431666705,224.417863383333,2.98576400966667,-2.36800251483333,237.319222233333,113.176172233333
87,2,61.7568779,6.245152,6878226,38792,615.5499999,37.09438658,68.78,50.57153947,27.98016464,6.24857387,11.53440013,3.736495817,1.137194379,5.361059215,23.55616928,46.78742588,0,3.619626824,214,381,568,732,870,1000,1127,1282,1488,1844,14,1830,61.67035179,6.533348492,6866655.86,52816.4376,130494.414,21.43903533,901294.0834,793544.3639,157.2397338,115.6594996,131.745204,68.628358,62.03291457,84.0002825,103.6932409,118.7653128,209.8664434,204.1850078,181.6281242,197.456035,1634.900156,49.54771601,70.66770003,90.11353948,109.692496,118.7326265,59.78838163,-6.318394096,-6.240766825,-4.509116082,-1.75021751,3.856746489,7.765330626,9.292695025,8.906776297,5.000057434,1.952738871,-2.733222387,-4.988045386,0.852881871,47.64081,31.38353333,46.87883333,83.49715667,267.4512,324.026,243.33233,172.3550133,203.4058967,169.4296733,83.94845,60.60041333,1733.94931,141.8780668,126.1322603,59.44709765,84.55419519,133.0406473,2401.377188,4.717060145,1464.209372,1289.163128,16,136,104,NA,94.8108854616667,177.672473966667,3.9270358075,-2.22127206483333,189.590088883333,99.4014627766667
87,10,61.7186012,6.5206361,6872059,52688,218.6000001,23.87792082,79.39999998,32.10579932,40.17965687,6.353992249,16.5369381,3.06368598,0.339961772,1.221386791,17.539264,52.91543847,0.000575718,0.256808014,331,568,757,906,1045,1157,1274,1405,1558,1823,138,1685,61.62858829,6.654265781,6861153.433,58549.12202,86396.63264,24.2723182,281700.8722,269188.304,152.9276741,111.1506977,127.8241395,66.23432563,60.30741063,83.10458883,101.6098917,116.7581859,206.3692406,199.5053949,175.4286049,191.1577985,1592.377953,49.02279098,69.54953448,88.89651096,110.846512,120.7974415,64.26598708,-7.193621895,-7.121257492,-5.507928982,-2.798062531,2.791202298,6.797858414,8.398533631,8.057442369,4.142544191,1.075600408,-3.587476486,-5.838011008,-0.065264757,30.02855,19.71028333,29.59064667,64.23821667,252.9582867,362.853,281.5987633,184.9887,193.0150333,150.2285767,61.79845667,39.15107667,1670.15959,57.099757,51.70951313,30.07311015,40.92567141,63.72878141,2498.890712,2.5301912,1288.659069,1231.419506,17,171.0000001,98.99999999,0.781357777777778,92.6397570316667,172.75656845,2.95650753316667,-3.087037047,196.037935556667,82.3219961116667
88,4,61.8586922,6.8896699,6885087,74031,234.8799999,21.70464565,64.71,19.24743802,69.7755202,5.888229553,33.20844687,0,0,5.108991826,16.17847411,42.57493188,0,4.495109141,211,614,930,1174,1337,1487,1592,1666,1744,2071,52,2019,61.78122237,7.026654091,6875681.225,80456.20844,74577.32011,24.63244862,227227.3552,197201.1458,121.8747581,88.07364667,101.2028629,51.0079491,47.58803423,66.20148167,83.66320503,93.91874643,158.7003275,158.4115954,138.4820369,152.6767097,1261.801354,37.45256399,55.13504299,74.82393153,85.93525647,95.46965745,63.13090394,-8.059644796,-7.936751932,-6.362460249,-3.762217949,1.776345925,5.770599238,7.389871342,7.084507394,3.145436851,0.148297477,-4.419698486,-6.654168263,-0.989990287,20.18983,14.65382667,23.71852333,41.27779333,159.3757,308.3389333,276.5149167,176.4181133,134.61256,99.24401333,36.98536,26.69006667,1318.019637,168.9893373,151.5786703,64.84933479,95.02666838,148.9346682,1906.816396,3.149482967,967.4189212,839.5825349,15,153.9999999,81.99999998,0.398083333333333,73.9303798933333,136.369845711667,1.9827742835,-3.96275485816667,164.27399666,55.3959427783333
88,11,61.9312668,6.8789468,6893197,74482,482.0399999,33.46031022,60.08999998,41.68203556,32.69993851,33.8435167,17.54,1.46,0.04,6.24,14.71,53.74,0.02,4.834532147,195,548,795,987,1129,1250,1377,1497,1594,1933,29,1904,61.91607468,7.173171501,6889338.628,89957.44807,137926.265,24.44579898,591991.9288,502944.5485,111.3951311,84.0035337,94.17457113,51.39798773,44.981487,60.0409821,80.0007882,84.84222,136.5673303,139.4221437,123.2395161,140.9613756,1151.027066,33.51089249,50.21763551,65.555291,76.24854802,88.30217904,61.65544735,-7.594642634,-7.420639809,-5.669416403,-2.882990537,2.793629596,6.766602137,8.309679861,7.937576616,3.94899724,0.88372598,-3.857664357,-6.197002628,-0.248512078,23.69195,17.97692,28.77307333,53.72789667,224.2419733,311.6433333,225.00766,136.03258,131.8846867,108.13273,43.22097667,31.45610333,1335.789884,39.88099817,35.585437,20.77027467,28.15620997,44.75596089,1799.675705,3.494910834,1228.097107,1043.366833,14.00000001,136,81.99999998,0.545861538461539,69.2396726933333,122.59817175,2.87584687833333,-3.37287103466667,163.237752766667,59.39389445
88,15,61.9666519,7.2570858,6894691,94696,34.37,8.234355549,70.90999998,11.23671196,68.43638988,58.854702,8.31,0,0,7.26,3.43,79.29,0,2.139878072,910,1055,1146,1186,1253,1323,1384,1443,1519,1663,594,1069,61.98796072,7.326651189,6896788.492,98578.2734,29356.84771,21.76510133,40944.02463,32196.48323,100.1750476,75.60942847,85.06657143,49.0011424,42.69923753,56.4090472,75.9674282,78.8372378,119.5942857,123.0550474,110.9255234,126.2321907,1043.572188,31.27857098,47.42285702,57.25285699,68.55000048,80.449999,58.1624655,-8.998101392,-8.801618102,-7.245517654,-4.584003182,1.129877105,5.213149209,6.855846377,6.588725053,2.576063497,-0.477450073,-5.238974607,-7.568245775,-1.712520795,2.671166667,2.9393,3.5017,15.48943333,255.0033333,401.8650667,245.9985333,121.7296333,111.7085,86.5757,15.29246667,3.710533333,1266.485366,121.6648188,107.4017777,48.57824719,69.99866924,110.3130985,1907.711904,1.170766031,1191.272168,936.7612226,12.99999999,146,67.99999999,0.3757,64.6634440933333,109.265253878333,1.32634615133333,-4.751387742,173.931283321667,37.1496111116667
88,30,61.7980194,6.8283739,6878771,69973,203.1000001,20.46033457,75.44999998,22.43628389,59.14526696,18.77910511,36.69360837,1.487578718,0,3.966876581,17.85094461,35.20602965,0,3.358357501,166,525,856,1100,1299,1439,1555,1640,1735,1953,33,1920,61.71060565,6.856063125,6868904.74,70177.90183,75179.20331,22.27733019,173816.0943,144761.5085,129.7122438,93.4633332,107.8751059,54.12125217,51.73899203,73.43897563,90.86567427,102.2003576,176.0812676,172.1676914,150.8593493,161.8009753,1364.325219,40.90341451,60.72000048,81.88170797,95.57804798,105.4275609,56.37478398,-7.815674265,-7.727338283,-6.197464461,-3.633985911,1.869146065,5.851670996,7.483911881,7.196305788,3.288487821,0.30190403,-4.227590779,-6.429731967,-0.83669659,22.90074333,16.49400667,25.07556667,42.92586333,166.8436567,314.6545933,291.0150333,193.2790833,151.1332967,108.5777433,43.39062667,30.58169333,1406.871907,130.8142882,120.1571448,63.08928706,87.99285861,135.376788,2056.518051,2.701544996,855.8153378,712.7597663,15,166.9999999,89.00000002,0.415892857142857,80.0400596,147.347476766667,2.09493072633333,-3.76832390716667,172.2989661,62.179685
89,1,61.9197006,6.118609,6897149,34638,379.72,35.97050967,60.40999999,48.12001438,19.47214712,9.531723388,0,3.423575266,3.423575266,14.74770884,41.08290319,32.39228906,0,13.44513588,53,164,281,377,479,599,706,814,968,1567,53,1514,61.9666194,6.460021121,6899996.855,52825.49083,125437.0778,16.89490674,654171.972,526896.1194,168.6082676,128.1363603,139.2115666,78.85121607,60.72581803,77.3537095,94.366072,107.1481104,199.8141299,203.0536136,195.1710851,216.0563251,1668.496274,49.18517048,69.65774299,89.59133897,108.240814,117.982546,59.64865482,-4.156574368,-4.046767296,-2.044658928,0.776953034,6.380601118,9.979721212,11.34128723,10.8851277,7.039310596,4.101777153,-0.636558172,-2.894496935,3.060476862,95.72118667,66.40943667,96.87735333,148.0943067,295.7802333,211.7603433,134.6284467,123.66034,213.2451967,204.2868733,143.3614633,123.5301867,1857.355367,75.11141789,65.22875367,31.9348842,45.62473661,70.98076217,2006.7553,3.027175105,1722.774602,1387.591171,16,144.9999999,109,0.785628571428571,92.9427487666667,185.1399636,6.219838561,-0.098884837,168.466837221667,141.092390556667
90,1,61.8417435,5.027638,6896868,-23554,2.989999999,2.684029819,74.19999999,2.105346678,142.4943471,131.0947993,0,0,0,0,0,33.44481605,0,0,109,142,179,222,263,293,318,341,377,501,45,456,61.84547011,5.047112719,6897116.636,-22431.61718,7687.440921,17.41713272,5384.473192,5384.473193,217.1383333,159.615,177.5791667,111.9816667,97.7325,117.6075,138.895,170.7683333,296.2725,294.3475,281.6991667,262.3241667,2325.960833,62.17500002,93.72500004,111.775,134.7875,153.6625,54.29118951,-0.827284946,-0.904671593,0.671021505,2.597694444,7.230913978,10.22838889,11.65733871,11.67954301,8.871,6.591075269,2.489305556,0.440967742,5.060441047,198.3666667,152.1316667,190.655,201.585,176.7566667,131.7016667,151.9733333,184.895,319.0833333,316.57,276.3633333,240.9433333,2541.025,38.00819746,32.08196778,18.95082001,24.34180382,39.50491881,3134.654166,0.388946079,1800.827155,1800.827155,20.00000001,138,128,0.8751125,135.76069445,251.89944445,7.3441500895,2.77673200466667,172.927777783333,250.576388883333
91,2,62.1624298,5.1664901,6931180,-10883,25.71999999,7.539096038,63.72,8.084206383,20.69714603,7.256948166,0,1.32,3.03,10.19,3.65,66.52,0.04,4.72295525,60,105,160,204,252,313,358,403,455,527,47,480,62.14780676,5.217753032,6929167.677,-8582.55442,23586.29094,15.060145,33530.14923,23918.24768,184.6032098,137.9486421,154.4161727,111.4287652,92.3758022,109.9727161,143.8116049,175.3288886,282.326173,266.5761729,260.0429628,229.9870375,2148.818147,57.411111,78.81111096,96.33333348,115.338889,132.6314816,56.33019508,-0.31487854,-0.407766062,0.987881323,2.734633739,7.175503781,10.03608231,11.562043,11.70475508,9.037921803,6.842465165,2.832625528,0.867260052,5.254877265,165.4671667,128.8516,166.028,186.7324333,171.2077333,126.1691333,155.5323667,189.9358,298.943,284.6643667,245.315,210.3013667,2329.147966,82.20521139,70.98170395,34.47407944,47.16404171,76.2778922,2607.563335,1.090463947,1303.660545,929.9474219,18,142.0000001,144.9999999,0.945841176470588,131.22232495,226.914033016667,7.36681653883333,3.142937991,165.934244433333,222.25708335
96,3,62.3628807,6.0065432,6946987,35653,40.37000001,8.355997579,43.01000001,9.123680872,31.84569956,35.2197033,0,6.94,1.49,10.65,34.06,17.88,0.67,5.441407383,23,36,69,121,183,245,288,347,418,661,18,643,62.34074767,5.955242528,6944807.653,32626.22056,32950.88274,12.16724066,37148.26253,27569.90268,169.865238,138.4267461,144.8585712,105.7943652,78.74452383,79.77674607,103.8811906,131.6718258,235.8843651,226.1799206,215.7379365,221.0730155,1851.894444,52.16071451,75.67738101,99.68690447,110.5023805,125.480953,60.03069718,-0.379462374,-0.404300579,1.075908846,3.122775128,7.757235025,10.71123015,12.14889402,12.18540706,9.218103179,6.822754735,2.681000001,0.73225551,5.472650058,160.8122,125.1183667,166.2344,173.7373,127.7521667,90.08356667,113.3172333,143.7205667,255.6728667,245.0869333,208.5761333,207.7066,2017.818334,153.1304718,138.4945341,67.07968882,97.02187669,149.6484399,1786.451982,1.225156857,920.1947579,682.9304601,16,221.0000001,138,0.8663,107.454537116667,201.194536966667,7.83357503816667,3.11172507866667,135.807538895,200.495516666667
98,4,62.0681801,6.931252,6908022,79110,138.7799999,15.1,61.50000001,20.69000001,56.66,50.11,3.79,2.24,0.36,4.2,17.59,64.86,0,0.26,428,607,765,877,982,1085,1183,1281,1408,1848,147,1701,62.01829553,7.029966143,6901961.192,83563.94167,59845.19897,26.8402202,174671.2527,150774.7937,128.3408395,97.3341486,109.1028537,62.8073622,51.24853693,64.66297393,87.17302177,91.995324,154.5807914,157.5543167,144.6693047,163.6061155,1313.075589,37.49244601,59.14028751,73.10287751,82.46115154,95.03237452,67.08362718,-7.184550167,-7.01199075,-5.237884266,-2.494316552,3.224018734,7.125260598,8.664605846,8.323761125,4.370391699,1.346852323,-3.462294952,-5.811680205,0.154347786,25.1854,18.43474,28.49058,74.02810667,314.3989,344.718,226.6358333,142.0448933,158.2229867,136.251,56.59738,34.92751333,1559.935333,86.96571582,81.10428737,38.16714363,54.21571554,81.34428742,2456.952616,2.318983006,1258.619781,1086.430275,15,81.00000003,89.00000002,0.745077551020408,77.831678755,141.014252733333,3.2675742475,-2.95887867533333,188.386052211667,71.603170005
99,1,62.2191925,7.4271951,6921633,106860,303.6799999,24.12564409,50.35999999,29.65871623,37.86407986,38.61709065,3.34,0.04,0.45,9.68,8.81,74.41,0,1.180237466,745,999,1110,1191,1271,1328,1399,1477,1577,1994,177,1817,62.14399084,7.548922306,6912816.706,111829.0042,130101.7584,19.90090044,351186.6368,240417.7472,94.60223697,71.7745604,80.93533123,48.99128107,38.1174482,48.29859977,69.29512503,71.7740932,108.9135613,109.931303,104.5241801,118.3445603,965.5022806,32.57654751,47.289414,57.81009752,66.62035903,73.89153199,63.31226403,-8.904609651,-8.681010162,-7.041764587,-4.394104957,1.370266898,5.412178433,7.00613358,6.767510768,2.766853784,-0.267916003,-5.097158162,-7.48806136,-1.545973452,5.54525,5.518186667,7.598556667,26.49128333,243.2607867,341.8245667,204.92608,103.24371,100.2148267,77.29637,19.07618667,8.901696667,1143.8975,54.19038553,49.05384719,23.0532055,35.85320596,52.07051403,2154.533757,2.334172921,1156.436507,791.6812012,14.00000001,151,101,NA,59.5686464166667,101.348400345,1.52003668916667,-4.61198359233333,154.557497232833,36.0920861173333
99,2,62.1751595,7.4237208,6916773,106106,99.68,16.85741521,51.01,23.74816357,31.03397859,31.10415945,1.003210273,0,0,12.03852327,6.019261637,77.24719101,0,3.323974523,871,1001,1054,1126,1174,1243,1310,1405,1492,1816,565,1251,62.11073026,7.413332044,6909841.282,104520.9317,63492.35919,17.7045637,127910.225,79869.76284,100.1707667,76.7738,86.40666667,51.72073333,41.1868,51.76293333,73.35036667,75.89516667,116.6785667,118.9121,111.7392667,125.7198333,1030.317,32.656,46.20950002,60.39649999,70.83899996,80.17899998,52.60822119,-8.710873118,-8.498466708,-6.855750538,-4.16869,1.599869892,5.637112222,7.243097849,6.985632258,2.982671111,-0.072007527,-4.910413333,-7.306321505,-1.339511616,4.108,4.427,5.331333333,23.05533333,279.498,366.9383333,205.569,107.934,109.189,86.527,19.99166667,6.653333333,1219.222,97.00097248,86.81844786,41.2495152,57.80679729,93.73301162,2181.727967,1.569952683,1283.20852,801.2616661,14.00000001,152,84.99999996,NA,63.3871111116667,108.3323889,1.74021194716667,-4.41923518,164.720999993833,38.4826666671667
99,3,62.2022209,7.4751759,6919461,109123,183.3600001,21.00053564,51.72,26.22056305,39.35842255,37.68035027,4.758057919,0.043970877,0.472431283,8.88688918,6.248636562,76.46603676,0,1.649251157,826,1092,1199,1291,1329,1385,1457,1528,1628,1994,341,1653,62.16169836,7.62516788,6914178.119,116301.2993,91757.57832,20.14481083,201960.8367,142649.657,90.3966313,68.2990069,77.1565778,46.87627667,36.43225197,46.61746477,67.11368793,69.38372337,103.9006204,104.205603,99.1701774,112.6088124,922.1608343,32.218351,45.90531901,55.48164898,64.86994699,70.42473501,66.69383988,-9.277438822,-9.049450005,-7.461082139,-4.867442669,0.893874971,4.962111693,6.567938106,6.356993825,2.351992908,-0.667161425,-5.475675514,-7.848425422,-1.959480374,3.42371,4.1515,5.03802,19.64868667,222.4636333,344.1107667,212.2932833,101.7990633,92.84990667,69.16382333,14.03646,5.859743333,1094.838597,37.84924131,34.32387571,20.19448368,26.46252788,43.41399389,2164.144733,1.998309064,1101.444354,777.9758783,14.00000001,123,113,NA,57.2633304183333,96.4301419,1.0753989645,-4.99435971333333,150.892242211667,31.5808572221667
99,17,62.1976852,7.4954329,6918835,110113,49.82000001,15.86354778,50.33000001,19.97372782,54.42148854,51.53436265,1.590726616,0.110397431,0.676184263,14.46457246,10.7637495,70.52388599,0,6.12227896,744,1045,1280,1319,1325,1361,1423,1499,1590,1850,466,1384,62.12976275,7.540514123,6911030.754,111580.1252,42443.67959,19.92136015,55146.35555,37836.36425,94.3555766,72.0604487,80.49653787,48.20814097,38.03993603,48.4508334,68.57448733,70.89224337,108.7096798,109.8940387,104.5296793,118.1951925,962.4067949,32.50480748,46.16153802,56.18749948,65.651923,74.72211551,60.92014267,-9.203172041,-8.982047157,-7.396321333,-4.797561963,0.94197684,5.000224354,6.61526261,6.390746497,2.389698723,-0.625198513,-5.414873937,-7.775148884,-1.904701234,3.605366667,3.9336,5.157266667,21.39086667,220.0432333,356.4051,228.6171667,106.0217333,96.34456667,70.67853333,14.78333333,6.248266667,1133.229033,62.65379086,56.87287756,29.60100502,41.41004644,63.87589135,2155.562437,1.173790783,1106.911992,759.4613454,14.00000001,162,85.99999998,0.372107407407407,59.1103631616667,101.290769266667,1.1257211675,-4.93512363483333,156.272561106167,32.598944444
100,1,62.3293495,7.4832139,6933505,111185,226.31,20.4,48.65000002,27.97999999,32.49,27.32,4.22,0.29,0.46,5.26,9.78,77.74,0,0.178632742,683,839,958,1038,1120,1191,1258,1348,1442,1755,269,1486,62.35774512,7.65488821,6935673.53,120578.5279,80561.39069,23.69520637,259007.4099,210476.0146,111.0881514,85.40310053,94.99491963,62.77379893,43.52560377,52.3931877,78.40858767,80.5764626,127.4487627,124.2655749,122.6135371,138.8710768,1122.362764,40.46047999,56.64279449,69.29847201,79.0617905,86.05895253,67.15659325,-8.174488896,-7.956011864,-6.240410372,-3.63949298,2.166727701,6.103788938,7.646480258,7.475859984,3.545279019,0.54196177,-4.345048531,-6.812021869,-0.807281404,9.178853333,8.41316,12.00178333,41.36681333,300.52233,345.8687233,199.31581,107.9487233,118.0433,95.14166667,29.60784,15.15703667,1282.56604,137.2589319,123.5500024,54.85000084,79.30178707,127.5089314,2309.511617,2.809162036,1144.480621,930.0340887,16,193,114,0.30445625,68.77876005,118.281700571667,2.2521589215,-3.8667217285,167.837363876667,45.9236427788333
